872421405  48 29 -1 -2.29832
872421533  49 29 -1 -2.30247
872421661  50 29 -1 -2.30466
872421789  51 29 -1 -2.30244
872421917  52 29 -1 -2.30043
872422045  53 29 -1 -2.29648
872422173  54 29 -1 -2.29062
872422301  55 29 -1 -2.28292
872422429  56 29 -1 -2.27382
872422557  57 29 -1 -2.26228
872422685  58 29 -1 -2.24924
872422813  59 29 -1 -2.2348
872422941  60 29 -1 -2.2191
872423069  61 29 -1 -2.20313
872423197  62 29 -1 -2.18494
872423325  63 29 -1 -2.1659
872423453  64 29 -1 -2.14613
872423581  65 29 -1 -2.12574
872423709  66 29 -1 -2.10616
872423837  67 29 -1 -2.08457
872423965  68 29 -1 -2.06267
872424093  69 29 -1 -2.04054
872424221  70 29 -1 -2.01826
872424349  71 29 -1 -1.99764
872424477  72 29 -1 -1.97503
872424605  73 29 -1 -1.95246
872424733  74 29 -1 -1.92995
872424861  75 29 -1 -1.90754
872424989  76 29 -1 -1.88741
872425117  77 29 -1 -1.86517
872425245  78 29 -1 -1.84313
872425373  79 29 -1 -1.8213
872425501  80 29 -1 -1.79969
872425629  81 29 -1 -1.78081
872425757  82 29 -1 -1.75962
872425885  83 29 -1 -1.73868
872426013  84 29 -1 -1.71801
872426141  85 29 -1 -1.6976
872426269  86 29 -1 -1.68029
872426397  87 29 -1 -1.6604
872426525  88 29 -1 -1.64078
872426653  89 29 -1 -1.62143
872426781  90 29 -1 -1.60236
872426909  91 29 -1 -1.58667
872427037  92 29 -1 -1.56813
872427165  93 29 -1 -1.54986
872427293  94 29 -1 -1.53184
872427421  95 29 -1 -1.51409
872416030  6 30 -1 -1.52143
872416158  7 30 -1 -1.53946
872416286  8 30 -1 -1.55776
872416414  9 30 -1 -1.57634
872416542  10 30 -1 -1.5952
872416670  11 30 -1 -1.61147
872416798  12 30 -1 -1.63091
872416926  13 30 -1 -1.65065
872417054  14 30 -1 -1.67068
872417182  15 30 -1 -1.69101
872417310  16 30 -1 -1.70906
872417438  17 30 -1 -1.72997
872417566  18 30 -1 -1.75117
872417694  19 30 -1 -1.77268
872417822  20 30 -1 -1.79447
872417950  21 30 -1 -1.81428
872418078  22 30 -1 -1.83657
872418206  23 30 -1 -1.85914
872418334  24 30 -1 -1.88195
872418462  25 30 -1 -1.905
872418590  26 30 -1 -1.92631
872418718  27 30 -1 -1.94965
872418846  28 30 -1 -1.97314
872418974  29 30 -1 -1.99676
872419102  30 30 -1 -2.02045
872419230  31 30 -1 -2.04254
872419358  32 30 -1 -2.06604
872419486  33 30 -1 -2.08943
872419614  34 30 -1 -2.11265
872419742  35 30 -1 -2.13561
872419870  36 30 -1 -2.15691
872419998  37 30 -1 -2.17876
872420126  38 30 -1 -2.20001
872420254  39 30 -1 -2.22055
872420382  40 30 -1 -2.24024
872420510  41 30 -1 -2.25795
872420638  42 30 -1 -2.2751
872420766  43 30 -1 -2.29093
872420894  44 30 -1 -2.30529
872421022  45 30 -1 -2.31804
872421150  46 30 -1 -2.32839
872421278  47 30 -1 -2.33702
872421406  48 30 -1 -2.34366
872421534  49 30 -1 -2.34821
872421662  50 30 -1 -2.35061
872421790  51 30 -1 -2.34831
872421918  52 30 -1 -2.34611
872422046  53 30 -1 -2.34177
872422174  54 30 -1 -2.33536
872422302  55 30 -1 -2.32693
872422430  56 30 -1 -2.31681
872422558  57 30 -1 -2.30427
872422686  58 30 -1 -2.29009
872422814  59 30 -1 -2.27445
872422942  60 30 -1 -2.25747
872423070  61 30 -1 -2.23994
872423198  62 30 -1 -2.2204
872423326  63 30 -1 -2.2
872423454  64 30 -1 -2.17886
872423582  65 30 -1 -2.15712
872423710  66 30 -1 -2.13593
872423838  67 30 -1 -2.11306
872423966  68 30 -1 -2.08992
872424094  69 30 -1 -2.06659
872424222  70 30 -1 -2.04314
872424350  71 30 -1 -2.02112
872424478  72 30 -1 -1.99747
872424606  73 30 -1 -1.97389
872424734  74 30 -1 -1.95042
872424862  75 30 -1 -1.92711
872424990  76 30 -1 -1.90582
872425118  77 30 -1 -1.88279
872425246  78 30 -1 -1.85998
872425374  79 30 -1 -1.83743
872425502  80 30 -1 -1.81514
872425630  81 30 -1 -1.79533
872425758  82 30 -1 -1.77354
872425886  83 30 -1 -1.75203
872426014  84 30 -1 -1.73082
872426142  85 30 -1 -1.70991
872426270  86 30 -1 -1.69186
872426398  87 30 -1 -1.67152
872426526  88 30 -1 -1.65148
872426654  89 30 -1 -1.63173
872426782  90 30 -1 -1.61228
872426910  91 30 -1 -1.596
872427038  92 30 -1 -1.57713
872427166  93 30 -1 -1.55854
872427294  94 30 -1 -1.54022
872427422  95 30 -1 -1.52218
872416031  6 31 -1 -1.52801
872416159  7 31 -1 -1.54642
872416287  8 31 -1 -1.56511
872416415  9 31 -1 -1.5841
872416543  10 31 -1 -1.60339
872416671  11 31 -1 -1.61991
872416799  12 31 -1 -1.63984
872416927  13 31 -1 -1.66008
872417055  14 31 -1 -1.68065
872417183  15 31 -1 -1.70154
872417311  16 31 -1 -1.71997
872417439  17 31 -1 -1.74151
872417567  18 31 -1 -1.76338
872417695  19 31 -1 -1.78559
872417823  20 31 -1 -1.80813
872417951  21 31 -1 -1.8285
872418079  22 31 -1 -1.85164
872418207  23 31 -1 -1.87508
872418335  24 31 -1 -1.89883
872418463  25 31 -1 -1.92287
872418591  26 31 -1 -1.94499
872418719  27 31 -1 -1.96944
872418847  28 31 -1 -1.99409
872418975  29 31 -1 -2.01893
872419103  30 31 -1 -2.04391
872419231  31 31 -1 -2.06713
872419359  32 31 -1 -2.09205
872419487  33 31 -1 -2.11693
872419615  34 31 -1 -2.14169
872419743  35 31 -1 -2.16624
872419871  36 31 -1 -2.18897
872419999  37 31 -1 -2.21251
872420127  38 31 -1 -2.23548
872420255  39 31 -1 -2.25774
872420383  40 31 -1 -2.27915
872420511  41 31 -1 -2.29838
872420639  42 31 -1 -2.31718
872420767  43 31 -1 -2.33459
872420895  44 31 -1 -2.35043
872421023  45 31 -1 -2.36452
872421151  46 31 -1 -2.37595
872421279  47 31 -1 -2.38558
872421407  48 31 -1 -2.39299
872421535  49 31 -1 -2.39808
872421663  50 31 -1 -2.40078
872421791  51 31 -1 -2.39837
872421919  52 31 -1 -2.39591
872422047  53 31 -1 -2.39106
872422175  54 31 -1 -2.38388
872422303  55 31 -1 -2.37449
872422431  56 31 -1 -2.36332
872422559  57 31 -1 -2.34945
872422687  58 31 -1 -2.33382
872422815  59 31 -1 -2.31661
872422943  60 31 -1 -2.29799
872423071  61 31 -1 -2.27895
872423199  62 31 -1 -2.2577
872423327  63 31 -1 -2.23557
872423455  64 31 -1 -2.21273
872423583  65 31 -1 -2.1893
872423711  66 31 -1 -2.16669
872423839  67 31 -1 -2.14222
872423967  68 31 -1 -2.11753
872424095  69 31 -1 -2.09272
872424223  70 31 -1 -2.06785
872424351  71 31 -1 -2.04469
872424479  72 31 -1 -2.01975
872424607  73 31 -1 -1.99494
872424735  74 31 -1 -1.97031
872424863  75 31 -1 -1.94589
872424991  76 31 -1 -1.92378
872425119  77 31 -1 -1.89976
872425247  78 31 -1 -1.87602
872425375  79 31 -1 -1.85257
872425503  80 31 -1 -1.82944
872425631  81 31 -1 -1.80907
872425759  82 31 -1 -1.78653
872425887  83 31 -1 -1.76431
872426015  84 31 -1 -1.74243
872426143  85 31 -1 -1.72088
872426271  86 31 -1 -1.70245
872426399  87 31 -1 -1.68154
872426527  88 31 -1 -1.66096
872426655  89 31 -1 -1.64071
872426783  90 31 -1 -1.62077
872426911  91 31 -1 -1.60423
872427039  92 31 -1 -1.58493
872427167  93 31 -1 -1.56593
872427295  94 31 -1 -1.54722
872427423  95 31 -1 -1.5288
872416032  6 32 -1 -1.53551
872416160  7 32 -1 -1.55419
872416288  8 32 -1 -1.57318
872416416  9 32 -1 -1.59247
872416544  10 32 -1 -1.61209
872416672  11 32 -1 -1.62917
872416800  12 32 -1 -1.64948
872416928  13 32 -1 -1.67012
872417056  14 32 -1 -1.69111
872417184  15 32 -1 -1.71245
872417312  16 32 -1 -1.73159
872417440  17 32 -1 -1.75364
872417568  18 32 -1 -1.77606
872417696  19 32 -1 -1.79885
872417824  20 32 -1 -1.822
872417952  21 32 -1 -1.84329
872418080  22 32 -1 -1.86713
872418208  23 32 -1 -1.89133
872418336  24 32 -1 -1.91588
872418464  25 32 -1 -1.94076
872418592  26 32 -1 -1.96408
872418720  27 32 -1 -1.98949
872418848  28 32 -1 -2.01519
872418976  29 32 -1 -2.04112
872419104  30 32 -1 -2.06726
872419232  31 32 -1 -2.09199
872419360  32 32 -1 -2.11822
872419488  33 32 -1 -2.14447
872419616  34 32 -1 -2.17067
872419744  35 32 -1 -2.19672
872419872  36 32 -1 -2.22129
872420000  37 32 -1 -2.24645
872420128  38 32 -1 -2.27108
872420256  39 32 -1 -2.29502
872420384  40 32 -1 -2.31812
872420512  41 32 -1 -2.33928
872420640  42 32 -1 -2.35973
872420768  43 32 -1 -2.37872
872420896  44 32 -1 -2.39605
872421024  45 32 -1 -2.4115
872421152  46 32 -1 -2.42427
872421280  47 32 -1 -2.43491
872421408  48 32 -1 -2.4431
872421536  49 32 -1 -2.44874
872421664  50 32 -1 -2.45173
872421792  51 32 -1 -2.44922
872421920  52 32 -1 -2.4465
872422048  53 32 -1 -2.44112
872422176  54 32 -1 -2.43319
872422304  55 32 -1 -2.42282
872422432  56 32 -1 -2.41033
872422560  57 32 -1 -2.39511
872422688  58 32 -1 -2.37801
872422816  59 32 -1 -2.35924
872422944  60 32 -1 -2.33899
872423072  61 32 -1 -2.31803
872423200  62 32 -1 -2.29509
872423328  63 32 -1 -2.27129
872423456  64 32 -1 -2.24679
872423584  65 32 -1 -2.22175
872423712  66 32 -1 -2.19729
872423840  67 32 -1 -2.17132
872423968  68 32 -1 -2.1452
872424096  69 32 -1 -2.11901
872424224  70 32 -1 -2.09283
872424352  71 32 -1 -2.06815
872424480  72 32 -1 -2.04205
872424608  73 32 -1 -2.01614
872424736  74 32 -1 -1.99047
872424864  75 32 -1 -1.96507
872424992  76 32 -1 -1.94177
872425120  77 32 -1 -1.91689
872425248  78 32 -1 -1.89235
872425376  79 32 -1 -1.86815
872425504  80 32 -1 -1.8443
872425632  81 32 -1 -1.82301
872425760  82 32 -1 -1.79985
872425888  83 32 -1 -1.77706
872426016  84 32 -1 -1.75463
872426144  85 32 -1 -1.73256
872426272  86 32 -1 -1.71341
872426400  87 32 -1 -1.69206
872426528  88 32 -1 -1.67105
872426656  89 32 -1 -1.6504
872426784  90 32 -1 -1.63008
872426912  91 32 -1 -1.61298
872427040  92 32 -1 -1.59335
872427168  93 32 -1 -1.57403
872427296  94 32 -1 -1.55503
872427424  95 32 -1 -1.53633
872416033  6 33 -1 -1.54274
872416161  7 33 -1 -1.56169
872416289  8 33 -1 -1.58097
872416417  9 33 -1 -1.60057
872416545  10 33 -1 -1.6205
872416673  11 33 -1 -1.63814
872416801  12 33 -1 -1.65882
872416929  13 33 -1 -1.67985
872417057  14 33 -1 -1.70126
872417185  15 33 -1 -1.72303
872417313  16 33 -1 -1.74289
872417441  17 33 -1 -1.76545
872417569  18 33 -1 -1.78842
872417697  19 33 -1 -1.81178
872417825  20 33 -1 -1.83554
872417953  21 33 -1 -1.85776
872418081  22 33 -1 -1.88231
872418209  23 33 -1 -1.90727
872418337  24 33 -1 -1.93263
872418465  25 33 -1 -1.95838
872418593  26 33 -1 -1.98291
872418721  27 33 -1 -2.00932
872418849  28 33 -1 -2.03608
872418977  29 33 -1 -2.06315
872419105  30 33 -1 -2.09049
872419233  31 33 -1 -2.11681
872419361  32 33 -1 -2.14441
872419489  33 33 -1 -2.17211
872419617  34 33 -1 -2.19984
872419745  35 33 -1 -2.22749
872419873  36 33 -1 -2.25405
872420001  37 33 -1 -2.28096
872420129  38 33 -1 -2.3074
872420257  39 33 -1 -2.3332
872420385  40 33 -1 -2.35817
872420513  41 33 -1 -2.38148
872420641  42 33 -1 -2.40377
872420769  43 33 -1 -2.42456
872420897  44 33 -1 -2.44358
872421025  45 33 -1 -2.4606
872421153  46 33 -1 -2.47493
872421281  47 33 -1 -2.48672
872421409  48 33 -1 -2.49583
872421537  49 33 -1 -2.50211
872421665  50 33 -1 -2.50543
872421793  51 33 -1 -2.50282
872421921  52 33 -1 -2.49979
872422049  53 33 -1 -2.49381
872422177  54 33 -1 -2.48499
872422305  55 33 -1 -2.47349
872422433  56 33 -1 -2.45947
872422561  57 33 -1 -2.44271
872422689  58 33 -1 -2.42394
872422817  59 33 -1 -2.40339
872422945  60 33 -1 -2.3813
872423073  61 33 -1 -2.35821
872423201  62 33 -1 -2.3334
872423329  63 33 -1 -2.30775
872423457  64 33 -1 -2.28145
872423585  65 33 -1 -2.25465
872423713  66 33 -1 -2.2282
872423841  67 33 -1 -2.20063
872423969  68 33 -1 -2.17297
872424097  69 33 -1 -2.14533
872424225  70 33 -1 -2.11778
872424353  71 33 -1 -2.0915
872424481  72 33 -1 -2.06419
872424609  73 33 -1 -2.03715
872424737  74 33 -1 -2.01041
872424865  75 33 -1 -1.984
872424993  76 33 -1 -1.95948
872425121  77 33 -1 -1.93374
872425249  78 33 -1 -1.90838
872425377  79 33 -1 -1.88341
872425505  80 33 -1 -1.85885
872425633  81 33 -1 -1.83663
872425761  82 33 -1 -1.81285
872425889  83 33 -1 -1.78948
872426017  84 33 -1 -1.7665
872426145  85 33 -1 -1.74392
872426273  86 33 -1 -1.72405
872426401  87 33 -1 -1.70226
872426529  88 33 -1 -1.68084
872426657  89 33 -1 -1.65979
872426785  90 33 -1 -1.63909
872426913  91 33 -1 -1.62144
872427041  92 33 -1 -1.60148
872427169  93 33 -1 -1.58186
872427297  94 33 -1 -1.56257
872427425  95 33 -1 -1.5436
872416034  6 34 -1 -1.54969
872416162  7 34 -1 -1.56891
872416290  8 34 -1 -1.58847
872416418  9 34 -1 -1.60836
872416546  10 34 -1 -1.62861
872416674  11 34 -1 -1.6468
872416802  12 34 -1 -1.66783
872416930  13 34 -1 -1.68925
872417058  14 34 -1 -1.71107
872417186  15 34 -1 -1.73328
872417314  16 34 -1 -1.75383
872417442  17 34 -1 -1.77691
872417570  18 34 -1 -1.80041
872417698  19 34 -1 -1.82434
872417826  20 34 -1 -1.84872
872417954  21 34 -1 -1.87186
872418082  22 34 -1 -1.89713
872418210  23 34 -1 -1.92286
872418338  24 34 -1 -1.94903
872418466  25 34 -1 -1.97565
872418594  26 34 -1 -2.00142
872418722  27 34 -1 -2.02886
872418850  28 34 -1 -2.05671
872418978  29 34 -1 -2.08494
872419106  30 34 -1 -2.11352
872419234  31 34 -1 -2.14151
872419362  32 34 -1 -2.17055
872419490  33 34 -1 -2.19977
872419618  34 34 -1 -2.22911
872419746  35 34 -1 -2.25848
872419874  36 34 -1 -2.28719
872420002  37 34 -1 -2.316
872420130  38 34 -1 -2.34441
872420258  39 34 -1 -2.37224
872420386  40 34 -1 -2.39929
872420514  41 34 -1 -2.425
872420642  42 34 -1 -2.44938
872420770  43 34 -1 -2.4722
872420898  44 34 -1 -2.49317
872421026  45 34 -1 -2.51199
872421154  46 34 -1 -2.52813
872421282  47 34 -1 -2.54128
872421410  48 34 -1 -2.55146
872421538  49 34 -1 -2.55848
872421666  50 34 -1 -2.56221
872421794  51 34 -1 -2.55948
872421922  52 34 -1 -2.55608
872422050  53 34 -1 -2.54938
872422178  54 34 -1 -2.53953
872422306  55 34 -1 -2.52671
872422434  56 34 -1 -2.51091
872422562  57 34 -1 -2.49238
872422690  58 34 -1 -2.47168
872422818  59 34 -1 -2.44912
872422946  60 34 -1 -2.42496
872423074  61 34 -1 -2.39947
872423202  62 34 -1 -2.37259
872423330  63 34 -1 -2.34491
872423458  64 34 -1 -2.31664
872423586  65 34 -1 -2.28794
872423714  66 34 -1 -2.25934
872423842  67 34 -1 -2.23006
872423970  68 34 -1 -2.20078
872424098  69 34 -1 -2.17161
872424226  70 34 -1 -2.14261
872424354  71 34 -1 -2.11466
872424482  72 34 -1 -2.0861
872424610  73 34 -1 -2.05789
872424738  74 34 -1 -2.03005
872424866  75 34 -1 -2.00262
872424994  76 34 -1 -1.97685
872425122  77 34 -1 -1.95023
872425250  78 34 -1 -1.92405
872425378  79 34 -1 -1.89832
872425506  80 34 -1 -1.87303
872425634  81 34 -1 -1.84988
872425762  82 34 -1 -1.82549
872425890  83 34 -1 -1.80154
872426018  84 34 -1 -1.77802
872426146  85 34 -1 -1.75493
872426274  86 34 -1 -1.73435
872426402  87 34 -1 -1.71212
872426530  88 34 -1 -1.69029
872426658  89 34 -1 -1.66885
872426786  90 34 -1 -1.6478
872426914  91 34 -1 -1.62959
872427042  92 34 -1 -1.60932
872427170  93 34 -1 -1.5894
872427298  94 34 -1 -1.56983
872427426  95 34 -1 -1.55059
872416035  6 35 -1 -1.55636
872416163  7 35 -1 -1.57583
872416291  8 35 -1 -1.59566
872416419  9 35 -1 -1.61584
872416547  10 35 -1 -1.63639
872416675  11 35 -1 -1.65512
872416803  12 35 -1 -1.67651
872416931  13 35 -1 -1.6983
872417059  14 35 -1 -1.72051
872417187  15 35 -1 -1.74315
872417315  16 35 -1 -1.7644
872417443  17 35 -1 -1.78797
872417571  18 35 -1 -1.812
872417699  19 35 -1 -1.83651
872417827  20 35 -1 -1.86149
872417955  21 35 -1 -1.88556
872418083  22 35 -1 -1.91154
872418211  23 35 -1 -1.93803
872418339  24 35 -1 -1.96502
872418467  25 35 -1 -1.99252
872418595  26 35 -1 -2.01955
872418723  27 35 -1 -2.04803
872418851  28 35 -1 -2.07699
872418979  29 35 -1 -2.10641
872419107  30 35 -1 -2.13628
872419235  31 35 -1 -2.166
872419363  32 35 -1 -2.19653
872419491  33 35 -1 -2.22736
872419619  34 35 -1 -2.25841
872419747  35 35 -1 -2.28959
872419875  36 35 -1 -2.32061
872420003  37 35 -1 -2.35147
872420131  38 35 -1 -2.38203
872420259  39 35 -1 -2.4121
872420387  40 35 -1 -2.44145
872420515  41 35 -1 -2.46987
872420643  42 35 -1 -2.4966
872420771  43 35 -1 -2.52174
872420899  44 35 -1 -2.54494
872421027  45 35 -1 -2.56586
872421155  46 35 -1 -2.58411
872421283  47 35 -1 -2.59885
872421411  48 35 -1 -2.6103
872421539  49 35 -1 -2.61821
872421667  50 35 -1 -2.62241
872421795  51 35 -1 -2.61955
872421923  52 35 -1 -2.61572
872422051  53 35 -1 -2.60818
872422179  54 35 -1 -2.5971
872422307  55 35 -1 -2.58272
872422435  56 35 -1 -2.56485
872422563  57 35 -1 -2.54425
872422691  58 35 -1 -2.52135
872422819  59 35 -1 -2.49648
872422947  60 35 -1 -2.46998
872423075  61 35 -1 -2.4418
872423203  62 35 -1 -2.41263
872423331  63 35 -1 -2.38271
872423459  64 35 -1 -2.35229
872423587  65 35 -1 -2.32154
872423715  66 35 -1 -2.29062
872423843  67 35 -1 -2.25952
872423971  68 35 -1 -2.22853
872424099  69 35 -1 -2.19774
872424227  70 35 -1 -2.16724
872424355  71 35 -1 -2.13756
872424483  72 35 -1 -2.10771
872424611  73 35 -1 -2.07829
872424739  74 35 -1 -2.04934
872424867  75 35 -1 -2.02086
872424995  76 35 -1 -1.99383
872425123  77 35 -1 -1.96632
872425251  78 35 -1 -1.93932
872425379  79 35 -1 -1.91281
872425507  80 35 -1 -1.88681
872425635  81 35 -1 -1.86272
872425763  82 35 -1 -1.83772
872425891  83 35 -1 -1.8132
872426019  84 35 -1 -1.78915
872426147  85 35 -1 -1.76556
872426275  86 35 -1 -1.74428
872426403  87 35 -1 -1.72162
872426531  88 35 -1 -1.69939
872426659  89 35 -1 -1.67757
872426787  90 35 -1 -1.65616
872426915  91 35 -1 -1.63741
872427043  92 35 -1 -1.61684
872427171  93 35 -1 -1.59663
872427299  94 35 -1 -1.57679
872427427  95 35 -1 -1.55729
872415780  4 36 -1 -1.5261
872415908  5 36 -1 -1.54511
872416036  6 36 -1 -1.56177
872416164  7 36 -1 -1.58157
872416292  8 36 -1 -1.60173
872416420  9 36 -1 -1.62227
872416548  10 36 -1 -1.64321
872416676  11 36 -1 -1.66218
872416804  12 36 -1 -1.68401
872416932  13 36 -1 -1.70626
872417060  14 36 -1 -1.72896
872417188  15 36 -1 -1.75211
872417316  16 36 -1 -1.77376
872417444  17 36 -1 -1.79792
872417572  18 36 -1 -1.82259
872417700  19 36 -1 -1.84777
872417828  20 36 -1 -1.87348
872417956  21 36 -1 -1.89816
872418084  22 36 -1 -1.92499
872418212  23 36 -1 -1.95238
872418340  24 36 -1 -1.98034
872418468  25 36 -1 -2.00888
872418596  26 36 -1 -2.03686
872418724  27 36 -1 -2.06655
872418852  28 36 -1 -2.09682
872418980  29 36 -1 -2.12766
872419108  30 36 -1 -2.15904
872419236  31 36 -1 -2.19024
872419364  32 36 -1 -2.22255
872419492  33 36 -1 -2.25529
872419620  34 36 -1 -2.28838
872419748  35 36 -1 -2.32175
872419876  36 36 -1 -2.35497
872420004  37 36 -1 -2.38833
872420132  38 36 -1 -2.42153
872420260  39 36 -1 -2.45436
872420388  40 36 -1 -2.48658
872420516  41 36 -1 -2.51785
872420644  42 36 -1 -2.54759
872420772  43 36 -1 -2.57571
872420900  44 36 -1 -2.60181
872421028  45 36 -1 -2.62546
872421156  46 36 -1 -2.64614
872421284  47 36 -1 -2.66304
872421412  48 36 -1 -2.67621
872421540  49 36 -1 -2.68535
872421668  50 36 -1 -2.69021
872421796  51 36 -1 -2.68718
872421924  52 36 -1 -2.68274
872422052  53 36 -1 -2.67404
872422180  54 36 -1 -2.6613
872422308  55 36 -1 -2.64482
872422436  56 36 -1 -2.62455
872422564  57 36 -1 -2.60126
872422692  58 36 -1 -2.57549
872422820  59 36 -1 -2.54766
872422948  60 36 -1 -2.51817
872423076  61 36 -1 -2.48715
872423204  62 36 -1 -2.45511
872423332  63 36 -1 -2.42243
872423460  64 36 -1 -2.38936
872423588  65 36 -1 -2.35611
872423716  66 36 -1 -2.32299
872423844  67 36 -1 -2.28969
872423972  68 36 -1 -2.25664
872424100  69 36 -1 -2.22394
872424228  70 36 -1 -2.19165
872424356  71 36 -1 -2.16048
872424484  72 36 -1 -2.1291
872424612  73 36 -1 -2.09827
872424740  74 36 -1 -2.068
872424868  75 36 -1 -2.0383
872424996  76 36 -1 -2.0103
872425124  77 36 -1 -1.98175
872425252  78 36 -1 -1.95377
872425380  79 36 -1 -1.92635
872425508  80 36 -1 -1.89951
872425636  81 36 -1 -1.8748
872425764  82 36 -1 -1.84907
872425892  83 36 -1 -1.82387
872426020  84 36 -1 -1.79918
872426148  85 36 -1 -1.77498
872426276  86 36 -1 -1.75331
872426404  87 36 -1 -1.73013
872426532  88 36 -1 -1.70741
872426660  89 36 -1 -1.68513
872426788  90 36 -1 -1.66328
872426916  91 36 -1 -1.64427
872427044  92 36 -1 -1.62332
872427172  93 36 -1 -1.60275
872427300  94 36 -1 -1.58256
872427428  95 36 -1 -1.56274
872427556  96 36 -1 -1.54606
872427684  97 36 -1 -1.52702
872415781  4 37 -1 -1.53145
872415909  5 37 -1 -1.55068
872416037  6 37 -1 -1.56771
872416165  7 37 -1 -1.58775
872416293  8 37 -1 -1.60817
872416421  9 37 -1 -1.62898
872416549  10 37 -1 -1.6502
872416677  11 37 -1 -1.66966
872416805  12 37 -1 -1.69182
872416933  13 37 -1 -1.71443
872417061  14 37 -1 -1.73751
872417189  15 37 -1 -1.76107
872417317  16 37 -1 -1.78336
872417445  17 37 -1 -1.808
872417573  18 37 -1 -1.83318
872417701  19 37 -1 -1.85892
872417829  20 37 -1 -1.88521
872417957  21 37 -1 -1.91078
872418085  22 37 -1 -1.93831
872418213  23 37 -1 -1.96646
872418341  24 37 -1 -1.99524
872418469  25 37 -1 -2.02467
872418597  26 37 -1 -2.0539
872418725  27 37 -1 -2.08465
872418853  28 37 -1 -2.11608
872418981  29 37 -1 -2.14816
872419109  30 37 -1 -2.1809
872419237  31 37 -1 -2.2139
872419365  32 37 -1 -2.24784
872419493  33 37 -1 -2.28233
872419621  34 37 -1 -2.31733
872419749  35 37 -1 -2.35276
872419877  36 37 -1 -2.38858
872420005  37 37 -1 -2.42435
872420133  38 37 -1 -2.46013
872420261  39 37 -1 -2.49569
872420389  40 37 -1 -2.53079
872420517  41 37 -1 -2.56544
872420645  42 37 -1 -2.59826
872420773  43 37 -1 -2.62948
872420901  44 37 -1 -2.65864
872421029  45 37 -1 -2.68522
872421157  46 37 -1 -2.70886
872421285  47 37 -1 -2.72808
872421413  48 37 -1 -2.74313
872421541  49 37 -1 -2.75359
872421669  50 37 -1 -2.75918
872421797  51 37 -1 -2.75598
872421925  52 37 -1 -2.75089
872422053  53 37 -1 -2.74092
872422181  54 37 -1 -2.72636
872422309  55 37 -1 -2.70761
872422437  56 37 -1 -2.68444
872422565  57 37 -1 -2.65826
872422693  58 37 -1 -2.62945
872422821  59 37 -1 -2.59854
872422949  60 37 -1 -2.56598
872423077  61 37 -1 -2.53158
872423205  62 37 -1 -2.49667
872423333  63 37 -1 -2.46126
872423461  64 37 -1 -2.42561
872423589  65 37 -1 -2.38993
872423717  66 37 -1 -2.3542
872423845  67 37 -1 -2.31883
872423973  68 37 -1 -2.28387
872424101  69 37 -1 -2.2494
872424229  70 37 -1 -2.21548
872424357  71 37 -1 -2.18249
872424485  72 37 -1 -2.14975
872424613  73 37 -1 -2.11766
872424741  74 37 -1 -2.08622
872424869  75 37 -1 -2.05545
872424997  76 37 -1 -2.0262
872425125  77 37 -1 -1.99675
872425253  78 37 -1 -1.96795
872425381  79 37 -1 -1.93977
872425509  80 37 -1 -1.91221
872425637  81 37 -1 -1.88662
872425765  82 37 -1 -1.86029
872425893  83 37 -1 -1.83453
872426021  84 37 -1 -1.80932
872426149  85 37 -1 -1.78465
872426277  86 37 -1 -1.76232
872426405  87 37 -1 -1.73873
872426533  88 37 -1 -1.71563
872426661  89 37 -1 -1.69299
872426789  90 37 -1 -1.6708
872426917  91 37 -1 -1.65131
872427045  92 37 -1 -1.63006
872427173  93 37 -1 -1.60923
872427301  94 37 -1 -1.58878
872427429  95 37 -1 -1.56872
872427557  96 37 -1 -1.55166
872427685  97 37 -1 -1.53241
872415782  4 38 -1 -1.53651
872415910  5 38 -1 -1.55592
872416038  6 38 -1 -1.57332
872416166  7 38 -1 -1.59359
872416294  8 38 -1 -1.61425
872416422  9 38 -1 -1.63532
872416550  10 38 -1 -1.65681
872416678  11 38 -1 -1.67674
872416806  12 38 -1 -1.69922
872416934  13 38 -1 -1.72217
872417062  14 38 -1 -1.74561
872417190  15 38 -1 -1.76956
872417318  16 38 -1 -1.79248
872417446  17 38 -1 -1.81759
872417574  18 38 -1 -1.84327
872417702  19 38 -1 -1.86953
872417830  20 38 -1 -1.89641
872417958  21 38 -1 -1.92284
872418086  22 38 -1 -1.95106
872418214  23 38 -1 -1.97996
872418342  24 38 -1 -2.00955
872418470  25 38 -1 -2.03985
872418598  26 38 -1 -2.07032
872418726  27 38 -1 -2.10213
872418854  28 38 -1 -2.13471
872418982  29 38 -1 -2.16805
872419110  30 38 -1 -2.20216
872419238  31 38 -1 -2.237
872419366  32 38 -1 -2.2726
872419494  33 38 -1 -2.30892
872419622  34 38 -1 -2.3459
872419750  35 38 -1 -2.38348
872419878  36 38 -1 -2.42206
872420006  37 38 -1 -2.46042
872420134  38 38 -1 -2.49897
872420262  39 38 -1 -2.53753
872420390  40 38 -1 -2.5758
872420518  41 38 -1 -2.61425
872420646  42 38 -1 -2.65057
872420774  43 38 -1 -2.68537
872420902  44 38 -1 -2.71809
872421030  45 38 -1 -2.74813
872421158  46 38 -1 -2.77533
872421286  47 38 -1 -2.79736
872421414  48 38 -1 -2.8147
872421542  49 38 -1 -2.8268
872421670  50 38 -1 -2.83327
872421798  51 38 -1 -2.82988
